bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,year,publisher
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK,4.0,743564677,9780000000000.0,eng,0,7,2,2006,Simon  Schuster Audio
25175,The Anodyne Necklace (Richard Jury  #3),Martha Grimes,4.04,451410890,9780000000000.0,eng,310,6046,174,2004,Onyx
39539,Feast: Food to Celebrate Life,Nigella Lawson,4.15,1401301363,9780000000000.0,eng,480,7285,86,2004,Hachette Books
22885,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,Molly C. Lee/Angela J. Linn/Chase Hensel/James H. Barker,3.5,1889963852,9780000000000.0,eng,80,2,0,2006,University of Alaska Press
21931,The Day Before Midnight,Stephen Hunter/Philip Bosco,4.01,553452118,9780000000000.0,eng,0,1,0,1989,Random House Audio
22745,Auszeit für Engel Walsh Family  #3),Marian Keyes,3.75,3453868579,9780000000000.0,ger,477,16,1,2003,Heyne
24384,The Cricket in Times Square,George Selden/Garth Williams,4.02,440228891,9780000000000.0,eng,134,55747,1374,1999,Yearling
43499,Die Flucht der Waisen (Die Orphan-Saga  #5),V.C. Andrews/Susanne Althoetmar-Smarczyk,3.77,3442354560,9780000000000.0,ger,349,2,0,2002,Goldmann
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,3.97,60086637,9780000000000.0,eng,498,1119,27,2004,HarperTorch
10884,Einstein: His Life and Universe,Walter Isaacson,4.11,743264738,9780000000000.0,eng,675,113315,2833,2007,Simon  Schuster
37205,The Mill on the Floss,George Eliot,3.79,140620273,9780000000000.0,en-GB,536,198,32,1994,Penguin Books
9124,The Picture of Dorian Gray,Oscar Wilde/Michael Gillespie,4.08,393927547,9780000000000.0,en-US,517,663,52,2006,W. W. Norton & Company
13543,Jojo's Bizarre Adventure  Tome 5: La dernière onde (Phantom Blood  #5),Hirohiko Araki,4.1,229031823X,9780000000000.0,fre,208,121,3,2002,J'ai lu
3822,Aliens: Original Sin,Michael Jan Friedman,3.71,1595820159,762000000000.0,eng,256,247,18,2005,Dark Horse Books
6694,The Giraffe and the Pelly and Me,Roald Dahl/Quentin Blake,3.82,140568190,9780000000000.0,eng,32,17232,713,2001,Puffin
38068,The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,4.25,60921714,9780000000000.0,eng,336,756,45,1996,Amistad
40549,PHP & MySQL For Dummies,Janet Valade,3.55,470096004,9780000000000.0,eng,436,145,6,2006,Wiley Publishing
17807,Gravitation #2,Maki Murakami,3.99,848449487X,9790000000000.0,spa,208,10,0,2004,Ediciones Glénat España
35458,Revenge of the Sith (Star Wars: Novelizations  #3),Matthew Woodring Stover/George Lucas,4.14,345428838,9780000000000.0,eng,418,11804,671,2005,Lucas Books
27149,Economics,Paul Krugman/Robin Wells,3.99,716799561,9780000000000.0,eng,1088,120,5,2007,Worth Publishers
30071,The Walking Dead  Book One (The Walking Dead #1-12),Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn,4.35,1582406197,9780000000000.0,eng,304,34751,1346,2010,Image Comics
24497,No Idle Hands: The Social History of American Knitting,Anne Macdonald,4.02,345362535,9780000000000.0,eng,512,456,61,1990,Ballantine
30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),Laurell K. Hamilton,3.79,515139750,9780000000000.0,eng,722,41737,831,2005,Jove
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.21,1592289444,9780000000000.0,eng,256,11841,1766,2006,Lyons Press
1188,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,1841721476,694000000000.0,eng,64,8,2,2001,Ryland Peters & Small
24457,Fear of Falling: The Inner Life of the Middle Class,Barbara Ehrenreich,3.91,60973331,9780000000000.0,eng,292,331,23,1990,Harper Perennial
29617,White Lies (Arcane Society  #2),Jayne Ann Krentz,4.01,039915373X,9780000000000.0,eng,371,7604,328,2007,G.P. Putnam's Sons
31925,Philosophy Made Simple,Robert Hellenga,3.39,031601334X,9780000000000.0,eng,304,501,84,2007,Back Bay Books
30043,A River Runs Through it and Other Stories,Norman Maclean/Annie Proulx,4.18,226500667,9780000000000.0,eng,217,18634,1147,2001,University of Chicago Press
35903,Sgt. Rock: The Prophecy,Joe Kubert,3.47,1401212484,9780000000000.0,en-US,144,76,11,2007,DC Comics
3152,Drina Dances in Italy,Jean Estoril,4.08,750012633,9780000000000.0,eng,191,21,0,1992,Hodder
28868,Prince Caspian (Chronicles of Narnia  #4),C.S. Lewis,3.97,61125253,9780000000000.0,eng,223,1123,90,2006,HarperCollins Publishers
18348,"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934",Anaïs Nin/Rupert Pole/Gunther Stuhlmann,3.99,151443661,9780000000000.0,eng,418,908,54,1992,Houghton Mifflin Harcourt
18185,The Pillow Book,Sei Shōnagon/Ivan Morris,4.02,231073372,9780000000000.0,eng,419,3786,275,1991,Columbia University Press
44046,Jorge Luis Borges,Nextext/McDougal Publishing Staff,3.5,618048235,9780000000000.0,spa,223,2,0,2000,Houghton Mifflin
15453,Demons Don't Dream (Xanth #16),Piers Anthony,3.8,812534832,9780000000000.0,en-US,352,7737,93,1994,Tor Fantasy
668,We the Living,Ayn Rand/Leonard Peikoff,3.91,451187849,9780000000000.0,eng,464,23199,1086,1996,Signet
15846,Theories of Relativity,Barbara Haworth-Attard,3.91,805077901,9780000000000.0,eng,240,760,75,2005,Henry Holt and Co. (BYR)
15050,Sexing the Cherry,Jeanette Winterson,3.81,802135781,9780000000000.0,eng,167,12684,627,1998,Grove Press
24866,Dragon's Kin (Pern  #17),Anne McCaffrey/Todd McCaffrey,3.92,345462009,9780000000000.0,eng,298,8100,185,2004,Del Rey
12148,Watership Down,Richard  Adams,4.06,60935456,9780000000000.0,eng,479,522,80,2001,HarperPerennial
11136,The Chronicles of Narnia (The Chronicles of Narnia  #1-7),C.S. Lewis/Pauline Baynes,4.26,60765453,9780000000000.0,eng,766,1131,53,2005,HarperEntertainment
16682,Rocket Ship Galileo (Heinlein's Juveniles  #1),Robert A. Heinlein,3.71,044101237X,9780000000000.0,eng,211,6329,145,2004,Ace
7266,O Is for Old Dominion: A Virginia Alphabet,Pamela Duncan Edwards/Troy Howell,3.76,1585361615,9780000000000.0,eng,40,20,5,2005,Sleeping Bear Press
7796,Cattus Petasatus: The Cat in the Hat in Latin,Dr. Seuss/Jennifer Morrish Tunberg/Terence Tunberg/Terence O. Tunberg/Guenevera Tunberg/Terentio Tunberg,4.17,865164711,9780000000000.0,lat,75,63,9,2005,Bolchazy-Carducci Publishers
30856,The Kept Woman,Susan Donovan,3.81,312939507,9780000000000.0,eng,384,4037,143,2006,St. Martin's Paperbacks
29129,The Last Unicorn,Peter S. Beagle,4.17,345254848,9780000000000.0,eng,248,41,5,1969,Ballantine Books
5171,Drowning Ruth,Christina Schwarz,3.74,345439104,9780000000000.0,eng,368,74161,2159,2001,Ballantine Books
27092,Desde mi cielo,Alice Sebold/Aurora Echevarría,3.81,307209431,9780000000000.0,spa,336,28,3,2004,Debolsillo
23421,Kiss & Tell,Alain de Botton,3.56,312155611,9780000000000.0,eng,258,828,46,1997,Picador
16400,Money in the Bank,P.G. Wodehouse,4.13,1585676578,9780000000000.0,eng,290,321,27,2005,Harry N. Abrams
25713,Selected Philosophical Writings,Thomas Aquinas/Timothy McDermott,3.86,192835858,9780000000000.0,eng,496,238,9,1998,Oxford University Press
6659,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.64,786932724,9780000000000.0,eng,191,803,8,2004,Wizards of the Coast
34532,Hogfather (Discworld  #20; Death  #4),Terry Pratchett,4.23,552154288,9780000000000.0,eng,432,60162,1373,2006,Corgi
42885,Motel Blues,Bill Bryson/David B. Ellis,3.83,2228897353,9780000000000.0,fre,399,17,3,2003,Payot
41150,Les Fils des ténèbres,Dan Simmons,3.71,2253141208,9780000000000.0,fre,472,33,1,2007,Livre de Poche
22820,犬夜? 27,Rumiko Takahashi,4.28,4091256473,9780000000000.0,jpn,192,12,1,2002,小学?
5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard,4.26,1883011930,9780000000000.0,eng,928,56,8,2001,Library of America
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,4.22,156898619X,9780000000000.0,eng,128,56,8,2006,Princeton Architectural Press
3088,A Room with a View / Howards End,E.M. Forster/Benjamin DeMott,4.1,451521412,9780000000000.0,eng,449,2450,113,1986,Signet
28538,Journey Into the Void (Sovereign Stone  #3),Margaret Weis/Tracy Hickman,3.86,61020591,9780000000000.0,eng,578,1255,22,2004,Harper Voyager
19103,The Complete Tales of Nikolai Gogol  Volume 1,Nikolai Gogol/Constance Garnett/Leonard J. Kent,4.32,226300684,9780000000000.0,en-US,302,311,14,1985,University of Chicago Press
45250,A Quantum Murder (Greg Mandel  #2),Peter F. Hamilton,3.97,812555244,9780000000000.0,eng,375,4016,95,1998,Tor Books
6932,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,3.7,1580087949,9780000000000.0,eng,382,4171,161,2006,Ten Speed Press
32258,Body Double (Rizzoli & Isles  #4),Tess Gerritsen,4.17,034545894X,9780000000000.0,en-US,432,36595,1205,2005,Ballantine Books
15046,Weight: The Myth of Atlas and Heracles,Jeanette Winterson,3.77,1841957186,9780000000000.0,eng,151,4326,392,2005,Canongate U.S.
14235,The Great Gatsby,F. Scott Fitzgerald,3.91,891906797,9780000000000.0,eng,182,149,7,1925,Amereon Ltd
20935,Time Twisters,Jean Rabe/Martin H. Greenberg/Stephen Leigh/Gene DeWeese/Joe Masdon/Donald J. Bingle/Skip Williams/Penny Williams/Pierce Askegren/Nancy Virginia Varian/Wes Nicholson/John Helfers/Chris Pierson/Harry Turtledove/Kevin J. Anderson/Robert E. Vardeman/Jackie Cassada/James M. Ward/Jon L. Breen/Linda P. Baker,3.36,756404053,9780000000000.0,eng,306,35,6,2007,DAW
40888,The SFWA Grand Masters 3,Frederik Pohl/Lester del Rey/Damon Knight/A.E. van Vogt/Jack Vance,4.02,312868774,9780000000000.0,eng,448,8,2,2001,Tor Books
7244,The Poisonwood Bible,Barbara Kingsolver,4.06,60786507,9780000000000.0,eng,546,613758,19846,2005,Harper Perennial Modern Classics
6422,Four to Score (Stephanie Plum  #4),Janet Evanovich,4.17,312966970,9780000000000.0,eng,313,117541,2502,1999,St. Martin's Press
23233,Ten Things I Hate about You,David Levithan,4.11,439087309,9780000000000.0,eng,170,1435,65,1999,Scholastic
17983,The Reverse of the Medal (Aubrey/Maturin  #11),Patrick O'Brian/Simon Vance,4.41,786178183,9780000000000.0,en-GB,0,3598,93,2006,Blackstone Audiobooks
9299,Anybody Out There? (Walsh Family  #4),Marian Keyes,3.92,60731303,9780000000000.0,eng,456,348,45,2006,William Morrow
3304,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende/Margaret Sayers Peden,3.71,60535032,9780000000000.0,eng,408,17962,778,2004,Rayo
5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe,3.68,786918144,9780000000000.0,eng,397,878,9,2001,Wizards of the Coast
43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),Sharon Kay Penman,4.27,345396685,9780000000000.0,eng,784,12022,648,1996,Ballantine Books
22913,Kafka: Toward a Minor Literature,Gilles Deleuze/Félix Guattari/Franz Kafka,4.17,816615152,9780000000000.0,eng,136,1287,45,1986,Univ Of Minnesota Press
26296,The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries),Carole Marsh,3.61,635034700,9780000000000.0,eng,128,27,4,2006,Gallopade International
16451,Patty Jane's House of Curl,Lorna Landvik/Mechtild Sandberg-Ciletti/Mechtild Ciletti,3.86,804114609,9780000000000.0,eng,304,8950,505,1999,Ivy Books
25005,New Worlds  Ancient Texts: The Power of Tradition and the Shock of Discovery,Anthony Grafton,3.62,674618769,9780000000000.0,eng,296,71,4,1995,Belknap Press
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,3.67,1568821174,9780000000000.0,eng,211,45,4,2005,Chaosium
11963,Les petits chevaux de Tarquinia,Marguerite Duras,3.75,207036187X,9780000000000.0,fre,220,267,14,1973,Gallimard Education
36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus,4.37,60081716,9780000000000.0,en-US,128,567,50,2005,HarperCollins
21114,The Capricorn Stone,Madeleine Brent,3.91,044920149X,9780000000000.0,eng,346,574,33,1983,Fawcett
13968,The Konrad Saga (Konrad  #1-3),David S. Garnett/David Ferring,3.57,1841542768,9780000000000.0,eng,608,74,4,2005,Games Workshop
16717,You Don't Love Me Yet,Jonathan Lethem,2.81,038551218X,9780000000000.0,eng,225,3854,547,2007,Doubleday Books
35722,Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman/Glen Merzer,4.13,684854465,9780000000000.0,en-US,224,1877,171,2001,Scribner
18534,Cyrano de Bergerac,Edmond Rostand/Brian Hooker/Walter Hampden,4.06,553213601,9780000000000.0,eng,208,410,62,1950,Bantam Classics
14186,The Collected Stories of Philip K. Dick 3: Second Variety,Philip K. Dick/John Brunner,4.26,806512261,9780000000000.0,eng,414,3135,75,2002,Citadel
37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.21,140128468,9780000000000.0,eng,270,226,17,1995,Penguin Books
18432,The Real Rule of Four: The Unauthorized Guide to the New York Times #1 Bestseller,Joscelyn Godwin,3.46,1932857087,9780000000000.0,eng,208,88,5,2005,Disinformation Books
17671,Liars and Saints,Maile Meloy,3.6,743261984,9780000000000.0,eng,272,2270,306,2004,Scribner
3731,Great Short Works of Herman Melville,Herman Melville/Warner Berthoff,4.04,60586540,9780000000000.0,eng,512,424,13,2004,Harper Perennial Modern Classics
35888,Tallchief For Keeps (The Tallchiefs #3),Cait London,4.2,373483376,9780000000000.0,eng,296,65,2,1996,Silhouette
32590,Pan,Knut Hamsun/Sverre Lyngstad,3.9,141180676,9780000000000.0,eng,181,5833,255,1998,Penguin Classics
7015,A Midsummer Night's Dream,William Shakespeare/Roma Gill,3.94,198320213,9780000000000.0,eng,99,14,3,2002,Oxford University Press  USA
4658,Setting Free the Bears,John Irving,3.3,345417984,9780000000000.0,eng,304,8896,217,1997,Ballantine Books
25268,The Rainbow People,Laurence Yep/David Wiesner,3.75,64404412,9780000000000.0,eng,208,206,47,1992,HarperCollins
40798,Turtles  Termites  and Traffic Jams: Explorations in Massively Parallel Microworlds,Mitchel Resnick,3.86,262680939,9780000000000.0,eng,184,131,8,1997,Bradford Book
7841,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,4.35,740720120,9780000000000.0,eng,130,68,1,2001,Andrews McMeel Publishing
17255,McCoy: The Provenance Of Shadows (Star Trek: Crucible  #1),David R. George III,4.14,743491688,9780000000000.0,eng,640,332,38,2006,Pocket Books
8150,The American Years,Brian Boyd,4.33,691024715,9780000000000.0,eng,800,256,22,1993,Princeton University Press
2048,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),Raymond Chandler/Tom Hiney,4.45,375415025,9780000000000.0,eng,1016,241,11,2002,Everyman's Library
10917,My Sister's Keeper,Jodi Picoult,4.07,743454537,9780000000000.0,eng,423,986711,29652,2005,Washington Square Press
31910,Early Greek Philosophy,Jonathan Barnes,4.09,140448152,9780000000000.0,eng,336,2088,44,2002,Penguin Books
3577,A Tangled Web,L.M. Montgomery,3.88,770422454,9780000000000.0,eng,288,3760,248,1989,Seal Books
11511,L'Échiquier du mal,Dan Simmons,3.9,2207254410,9780000000000.0,fre,999,63,7,2003,Denoël
24925,La conjura de los necios,John Kennedy Toole,3.89,8496333604,9790000000000.0,spa,462,70,6,2006,Quinteto
17582,The Norton Anthology of Short Fiction,Richard Bausch,4.18,393926117,9780000000000.0,en-US,1776,663,15,2006,W. W. Norton & Company
37033,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92,701176814,9780000000000.0,en-GB,370,45,10,2005,Chatto  Windus
16894,Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi,3.95,393959058,9780000000000.0,eng,482,233,23,1992,W.W. Norton & Company
14093,Zinn & the Art of Road Bike Maintenance,Lennard Zinn/Todd Telander,4.29,1931382697,9780000000000.0,eng,356,282,24,2005,VeloPress
19619,What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453,Ellen Anker/Denise Dersin,3.68,783554575,9780000000000.0,eng,144,49,2,1999,Time Life Medical
39685,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor,3.96,143037684,9780000000000.0,eng,288,1182,134,2006,Penguin Books
24605,On Wine and Hashish,Charles Baudelaire/Andrew Brown/Margaret Drabble,3.93,1843910179,9780000000000.0,eng,88,751,17,2002,Hesperus Press
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,4.33,8497643658,9790000000000.0,eng,192,116,11,2005,Edimat Libros
12419,A Calendar of Wisdom: Daily Thoughts to Nourish the Soul,Leo Tolstoy/Peter Sekirin,4.07,684837935,9780000000000.0,eng,384,502,43,1997,Scribner
13662,The Tombs of Atuan (Earthsea Cycle  #2),Ursula K. Le Guin/Margot Paronis,4.09,689845367,9780000000000.0,eng,180,73161,1922,2001,Gallery / Saga Press
13743,Crest of the Stars 3: Return to a Strange World  (Seikai no Monshou  #3),Hiroyuki Morioka,4.25,1598165771,9780000000000.0,eng,203,128,3,2007,TokyoPop
29561,The Truth Will Set You Free: Overcoming Emotional Blindness and Finding Your True Adult Self,Alice   Miller/Andrew Edwin Jenkins,4.06,465045855,9780000000000.0,eng,224,501,32,2002,Basic Books
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,60589469,9780000000000.0,eng,540,166046,6446,2006,HarperTorch
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9780000000000.0,eng,6,614,119,2006,Recorded Books
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw/Warshaw Hope,3.42,1580402518,9780000000000.0,eng,301,33,4,2006,American Diabetes Association
5442,The Faiths of the Founding Fathers,David L. Holmes,3.89,195300920,9780000000000.0,en-US,225,461,66,2006,Oxford University Press  USA
37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,4.04,763625299,9780000000000.0,eng,267,142149,8457,2008,Candlewick Press
6542,The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell/Kate Burton,4.16,60791217,9780000000000.0,eng,0,202,1,2005,HarperAudio
7430,The Nubian Prince,Juan Bonilla/Esther Allen,3.54,805077812,9780000000000.0,en-US,258,61,10,2006,Metropolitan Books
40912,The Green Pearl (Lyonesse  #2),Jack Vance,4.16,441303161,9780000000000.0,eng,407,10,2,1987,Ace
2045,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,Raymond Chandler/Frank MacShane,4.47,1883011086,9780000000000.0,eng,1076,1107,48,1995,Library of America
2705,Oxford Guides to Chaucer: The Canterbury Tales,Helen  Cooper,4.02,198711557,9780000000000.0,eng,456,84,4,1996,Oxford University Press  USA
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.04,62507540,9780000000000.0,eng,118,2685,182,2009,HarperOne
27769,L'Étranger,Albert Camus,3.98,207030602X,9780000000000.0,fre,207,688,50,2005,Editions Gallimard
35689,Beatles: Every Little Thing,Maxwell Mackenzie,3.83,380796988,9780000000000.0,en-US,224,72,12,1998,It Books
31995,鋼之鍊金術師 4,Hiromu Arakawa/荒川?方郁,4.55,9861146121,9790000000000.0,zho,189,5,0,2004,東立
30681,Thumbsucker,Walter Kirn,3.44,385497091,9780000000000.0,eng,300,1203,111,1999,Broadway Books
28716,Blood Meridian,Cormac McCarthy,4.17,330312561,9780000000000.0,eng,335,539,62,2007,Picador USA
24917,Three Complete Novels: Billy Bathgate/World's Fair/Loon Lake,E.L. Doctorow,4.29,517100789,9780000000000.0,eng,658,17,3,1994,Wings
21969,The Book of the Dead  (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child/Scott Brick,4.13,1594832285,9780000000000.0,eng,0,112,16,2006,Grand Central Publishing
26968,Quicksand,Nella Larsen,3.68,486451402,9780000000000.0,eng,125,181,29,2006,Dover Publications
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,4.05,201835959,9780000000000.0,eng,322,9395,616,1995,Addison-Wesley Professional
40339,The Rocky Road to Romance (Elsie Hawkins  #4),Janet Evanovich/C.J. Critt,3.67,60738251,9780000000000.0,eng,5,93,26,2004,HarperAudio
28514,Dragons of a Vanished Moon (Dragonlance: The War of Souls  #3),Margaret Weis/Tracy Hickman,3.91,786929502,9780000000000.0,eng,610,7506,82,2003,Wizards of the Coast
12502,McCarthy's Bar: A Journey of Discovery in Ireland,Pete McCarthy,3.8,312311338,9780000000000.0,eng,338,8819,394,2003,St. Martin's Griffin
42622,Nimitz Class (Admiral Arnold Morgan  #1),Patrick Robinson,3.92,60564423,9780000000000.0,eng,495,5402,97,2004,Harper Paperbacks
24761,An Acceptable Time (Time Quintet  #5),Madeleine L'Engle,3.82,440208149,9780000000000.0,eng,343,16434,639,1990,Laurel Leaf Books
7718,The Metamorphosis (Graphic Novel Adaptation),Peter Kuper/Franz Kafka/Kerstin Hasenpusch,3.79,1400052998,9780000000000.0,eng,80,3192,307,2004,Broadway Books
44361,Velvet Elvis: Repainting the Christian Faith,Rob Bell,3.78,031026345X,9780000000000.0,eng,194,20131,848,2005,Zondervan Publishing Company
4479,Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard  Hull,3.91,689833768,9780000000000.0,en-US,80,109,13,2000,Atheneum Books for Young Readers
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,9780000000000.0,eng,208,504,23,2013,Drawn and Quarterly
12226,CliffNotes on Williams' Glass Menagerie & Streetcar Named Desire (Cliffs Notes),James Lamar Roberts/Tennessee Williams/CliffsNotes,3.7,822005336,9780000000000.0,en-GB,88,10,0,1965,Cliffs Notes
23516,Astronomy: A Self-Teaching Guide,Dinah L. Moché,3.89,471265187,9780000000000.0,eng,343,113,10,2004,John Wiley & Sons
38264,Moll Flanders,Daniel Defoe/Virginia Woolf,3.52,375760105,9780000000000.0,eng,335,387,54,2002,Modern Library
26101,Laughable Loves,Milan Kundera/Suzanne Rappaport,3.87,571206921,9780000000000.0,eng,287,14928,470,2000,Faber & Faber
16575,Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers,Michael E. Doyle,4.26,471292451,9780000000000.0,eng,360,161,3,1999,Wiley
7268,Dominion,Masamune Shirow,3.75,1569714886,9780000000000.0,eng,225,298,8,2000,Dark Horse Manga
45116,The Scold's Bridle,Minette Walters,3.95,312956126,9780000000000.0,eng,384,7019,113,1995,St. Martin's Press
15740,Seabiscuit: The Saga of a Great Champion,B.K. Beckwith/Howard Brodie/Grantland Rice,4.47,1594160007,9780000000000.0,eng,64,22,0,2004,Westholme Publishing
38044,Shōgun (Asian Saga  #1),James Clavell,4.39,340766166,9780000000000.0,eng,1152,4902,299,1999,Hodder & Stoughton
18438,Time For Kids: Butterflies!,David Bjerklie,3.97,60782137,9780000000000.0,eng,32,21,0,2006,HarperCollins
5697,The Complete Short Novels,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,4.47,140003292X,9780000000000.0,eng,548,10580,118,2005,Vintage Classics
19614,What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like),Denise Dersin,3.77,783554516,9780000000000.0,eng,168,126,12,1999,Time Life Medical
21230,Stormie: A Story of Forgiveness and Healing,Stormie Omartian,4.4,1565078322,9780000000000.0,eng,192,430,44,1997,Harvest House Publishers
42606,As You Like It,William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan,3.83,1932219048,9780000000000.0,en-US,2,28,6,2005,The Audio Partners
12657,The Source,James A. Michener,4.3,375760385,9780000000000.0,eng,1080,34972,1149,2002,Random House Trade Paperbacks
16547,The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth,Colin Duriez/Brian Sibley,3.72,801030145,9780000000000.0,en-US,316,32,2,2002,Baker Books
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,4.26,517412942,9780000000000.0,en-US,692,66,6,1990,Avenel Books
34003,Genetics and the Origin of Species,Theodosius Dobzhansky/Niles Eldredge/Stephen Jay Gould,4.14,231054750,9780000000000.0,eng,364,26,1,1982,Columbia University Press
17206,Lady Friday (The Keys to the Kingdom  #5),Garth Nix,3.92,439700884,9780000000000.0,eng,320,19436,267,2007,Scholastic
33726,Crazy For You,Jennifer Crusie,3.78,312932812,9780000000000.0,eng,336,15184,445,2004,St. Martin's Paperbacks
3835,Don Quixote,Miguel de Cervantes Saavedra/Edith Grossman/Harold Bloom,3.87,60934344,9780000000000.0,eng,940,4956,705,2005,Ecco
43317,The Trail of Tears,Joseph Bruchac/Diana Magnuson,3.91,679890521,9780000000000.0,eng,48,170,31,1999,Random House Books for Young Readers
13138,Season of the Machete,James Patterson,3.25,446600474,9780000000000.0,eng,341,5512,227,1995,Vision
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui,4.06,767907434,9780000000000.0,en-US,336,2799,166,2003,Three Rivers Press (CA)
31740,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,3.9,9681317084,9790000000000.0,spa,157,90,7,2004,Editorial Diana
3599,The Unfortunate Tobacconist & Other Mysteries (Sherlock Holmes 1-6),NOT A BOOK,3.5,074353395X,9780000000000.0,eng,0,12,1,2003,Simon & Schuster Audio
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,3.95,262540371,9780000000000.0,eng,424,573,11,1981,MIT Press
12398,Europe Central,William T. Vollmann,3.92,143036599,9780000000000.0,en-US,811,2121,247,2005,Penguin
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,61234001,9780000000000.0,eng,320,628745,13034,2006,William Morrow
39382,Corvette,Jerry Burton,4.83,883631210,9780000000000.0,eng,320,6,1,2006,Universe Publishing(NY)
38510,Tiempo De Matar,John Grisham,4.07,8408041258,9790000000000.0,spa,0,3,0,2003,Planeta Publishing
25150,Pledged: The Secret Life of Sororities,Alexandra Robbins,3.18,1401300464,9780000000000.0,en-US,384,245,30,2004,Hyperion
34241,焼きたて!!ジャぱん 1,Takashi Hashiguchi/橋口 たか,3.97,4091263917,9780000000000.0,jpn,187,6,0,2002,小学?
15177,Bridge of Birds (The Chronicles of Master Li and Number Ten Ox  #1),Barry Hughart,4.29,345321383,9780000000000.0,eng,278,9010,944,1985,Del Rey
14181,Do Androids Dream Of Electric Sheep?,Philip K. Dick,4.08,752864300,9780000000000.0,en-US,224,267,28,2005,Orion Paperbacks
